category,symbol,ts_utc,ts_kst,close,body_pct,close_to_weekly_ma20_pct
base,JCTUSDT,2026-05-22 08:00:00+00:00,2026-05-22 17:00:00+09:00,0.003397,5.759651307596507,40.81412701044603
base,JCTUSDT,2026-05-26 16:00:00+00:00,2026-05-27 01:00:00+09:00,0.003442,5.8751153491233525,38.13030479362724
base,JCTUSDT,2026-05-27 20:00:00+00:00,2026-05-28 05:00:00+09:00,0.003381,8.923969072164946,35.68232437747055
base,JCTUSDT,2026-05-28 16:00:00+00:00,2026-05-29 01:00:00+09:00,0.003965,6.5573770491803245,59.118727050183594
base,JCTUSDT,2026-06-01 08:00:00+00:00,2026-06-01 17:00:00+09:00,0.00431,7.965931863727447,66.4349706518381
base,JCTUSDT,2026-06-01 09:00:00+00:00,2026-06-01 18:00:00+09:00,0.004935,14.501160092807439,90.56997219647822
base,JCTUSDT,2026-06-02 21:00:00+00:00,2026-06-03 06:00:00+09:00,0.00399,11.328124999999991,54.077849860982376
above_w20,JCTUSDT,2026-05-12 14:00:00+00:00,2026-05-12 23:00:00+09:00,0.00332,6.070287539936104,40.401327892077035
above_w20,JCTUSDT,2026-05-14 01:00:00+00:00,2026-05-14 10:00:00+09:00,0.004584,5.84160701916418,93.85532742689192
above_w20,JCTUSDT,2026-05-22 08:00:00+00:00,2026-05-22 17:00:00+09:00,0.003397,5.759651307596507,40.81412701044603
above_w20,JCTUSDT,2026-05-26 16:00:00+00:00,2026-05-27 01:00:00+09:00,0.003442,5.8751153491233525,38.13030479362724
above_w20,JCTUSDT,2026-05-27 20:00:00+00:00,2026-05-28 05:00:00+09:00,0.003381,8.923969072164946,35.68232437747055
above_w20,JCTUSDT,2026-05-28 16:00:00+00:00,2026-05-29 01:00:00+09:00,0.003965,6.5573770491803245,59.118727050183594
above_w20,JCTUSDT,2026-06-01 08:00:00+00:00,2026-06-01 17:00:00+09:00,0.00431,7.965931863727447,66.4349706518381
above_w20,JCTUSDT,2026-06-01 09:00:00+00:00,2026-06-01 18:00:00+09:00,0.004935,14.501160092807439,90.56997219647822
above_w20,JCTUSDT,2026-06-02 21:00:00+00:00,2026-06-03 06:00:00+09:00,0.00399,11.328124999999991,54.077849860982376
base,JOEUSDT,2026-06-01 17:00:00+00:00,2026-06-02 02:00:00+09:00,0.04133,5.541368743615931,-2.893460051924854
base,JTOUSDT,2026-05-06 13:00:00+00:00,2026-05-06 22:00:00+09:00,0.4305,6.983101391650102,33.329203896124014
base,JTOUSDT,2026-05-27 19:00:00+00:00,2026-05-28 04:00:00+09:00,0.5827,6.819431714023834,74.91669918650375
base,JTOUSDT,2026-06-02 07:00:00+00:00,2026-06-02 16:00:00+09:00,0.6418,6.770919980036612,90.42532674648037
above_w20,JTOUSDT,2026-05-06 13:00:00+00:00,2026-05-06 22:00:00+09:00,0.4305,6.983101391650102,33.329203896124014
above_w20,JTOUSDT,2026-05-27 19:00:00+00:00,2026-05-28 04:00:00+09:00,0.5827,6.819431714023834,74.91669918650375
above_w20,JTOUSDT,2026-06-02 07:00:00+00:00,2026-06-02 16:00:00+09:00,0.6418,6.770919980036612,90.42532674648037
base,JUPUSDT,2026-05-08 16:00:00+00:00,2026-05-09 01:00:00+09:00,0.2321,5.595996360327573,32.62857142857144
base,JUPUSDT,2026-05-08 18:00:00+00:00,2026-05-09 03:00:00+09:00,0.242,5.538595726122978,38.28571428571429
above_w20,JUPUSDT,2026-05-08 16:00:00+00:00,2026-05-09 01:00:00+09:00,0.2321,5.595996360327573,32.62857142857144
above_w20,JUPUSDT,2026-05-08 18:00:00+00:00,2026-05-09 03:00:00+09:00,0.242,5.538595726122978,38.28571428571429
base,KGENUSDT,2026-05-21 06:00:00+00:00,2026-05-21 15:00:00+09:00,0.20589,6.722993987144921,4.01006304558681
above_w20,KGENUSDT,2026-05-21 06:00:00+00:00,2026-05-21 15:00:00+09:00,0.20589,6.722993987144921,4.01006304558681
w20_band_0to10,KGENUSDT,2026-05-21 06:00:00+00:00,2026-05-21 15:00:00+09:00,0.20589,6.722993987144921,4.01006304558681
base,KITEUSDT,2026-05-23 09:00:00+00:00,2026-05-23 18:00:00+09:00,0.20377,8.73532550693703,20.362084496227066
base,KITEUSDT,2026-05-31 02:00:00+00:00,2026-05-31 11:00:00+09:00,0.20876,5.588993981083408,19.507908611599316
above_w20,KITEUSDT,2026-05-23 09:00:00+00:00,2026-05-23 18:00:00+09:00,0.20377,8.73532550693703,20.362084496227066
above_w20,KITEUSDT,2026-05-31 02:00:00+00:00,2026-05-31 11:00:00+09:00,0.20876,5.588993981083408,19.507908611599316
base,KMNOUSDT,2026-05-21 00:00:00+00:00,2026-05-21 09:00:00+09:00,0.0217,5.544747081712073,-24.308486518539187
base,KSMUSDT,2026-05-07 12:00:00+00:00,2026-05-07 21:00:00+09:00,6.406,10.945618288881185,19.81894358820888
above_w20,KSMUSDT,2026-05-07 12:00:00+00:00,2026-05-07 21:00:00+09:00,6.406,10.945618288881185,19.81894358820888
base,LABUSDT,2026-05-09 01:00:00+00:00,2026-05-09 10:00:00+09:00,4.3597,5.352568749697931,1232.2678531593122
base,LABUSDT,2026-05-15 06:00:00+00:00,2026-05-15 15:00:00+09:00,4.23634,24.702031396721395,656.8988220412118
base,LABUSDT,2026-06-02 09:00:00+00:00,2026-06-02 18:00:00+09:00,18.75549,5.616119228501597,1200.1189520573303
base,LABUSDT,2026-06-02 20:00:00+00:00,2026-06-03 05:00:00+09:00,24.34804,7.842485032605602,1587.7910547498334
above_w20,LABUSDT,2026-05-09 01:00:00+00:00,2026-05-09 10:00:00+09:00,4.3597,5.352568749697931,1232.2678531593122
above_w20,LABUSDT,2026-05-15 06:00:00+00:00,2026-05-15 15:00:00+09:00,4.23634,24.702031396721395,656.8988220412118
above_w20,LABUSDT,2026-06-02 09:00:00+00:00,2026-06-02 18:00:00+09:00,18.75549,5.616119228501597,1200.1189520573303
above_w20,LABUSDT,2026-06-02 20:00:00+00:00,2026-06-03 05:00:00+09:00,24.34804,7.842485032605602,1587.7910547498334
base,LAYERUSDT,2026-05-10 04:00:00+00:00,2026-05-10 13:00:00+09:00,0.1195,8.340888485947415,11.162790697674415
above_w20,LAYERUSDT,2026-05-10 04:00:00+00:00,2026-05-10 13:00:00+09:00,0.1195,8.340888485947415,11.162790697674415
base,LDOUSDT,2026-05-11 05:00:00+00:00,2026-05-11 14:00:00+09:00,0.4338,7.7496274217585706,8.220032431083956
above_w20,LDOUSDT,2026-05-11 05:00:00+00:00,2026-05-11 14:00:00+09:00,0.4338,7.7496274217585706,8.220032431083956
w20_band_0to10,LDOUSDT,2026-05-11 05:00:00+00:00,2026-05-11 14:00:00+09:00,0.4338,7.7496274217585706,8.220032431083956
base,LIGHTUSDT,2026-05-12 04:00:00+00:00,2026-05-12 13:00:00+09:00,0.1744,6.341463414634141,-39.54834572522922
base,LITUSDT,2026-05-05 11:00:00+00:00,2026-05-05 20:00:00+09:00,0.97,5.206073752711489,
base,LITUSDT,2026-05-21 22:00:00+00:00,2026-05-22 07:00:00+09:00,1.431,5.298013245033117,6.338708478858581
base,LITUSDT,2026-05-23 20:00:00+00:00,2026-05-24 05:00:00+09:00,1.297,5.447154471544711,-3.618934383592196
base,LITUSDT,2026-05-25 17:00:00+00:00,2026-05-26 02:00:00+09:00,1.345,5.988967691095357,5.324980422866098
base,LITUSDT,2026-06-01 22:00:00+00:00,2026-06-02 07:00:00+09:00,1.355,5.694227769110761,11.582327994400291
base,LITUSDT,2026-06-02 17:00:00+00:00,2026-06-03 02:00:00+09:00,1.572,8.864265927977847,29.45197018981348
above_w20,LITUSDT,2026-05-21 22:00:00+00:00,2026-05-22 07:00:00+09:00,1.431,5.298013245033117,6.338708478858581
above_w20,LITUSDT,2026-05-25 17:00:00+00:00,2026-05-26 02:00:00+09:00,1.345,5.988967691095357,5.324980422866098
above_w20,LITUSDT,2026-06-01 22:00:00+00:00,2026-06-02 07:00:00+09:00,1.355,5.694227769110761,11.582327994400291
above_w20,LITUSDT,2026-06-02 17:00:00+00:00,2026-06-03 02:00:00+09:00,1.572,8.864265927977847,29.45197018981348
w20_band_0to10,LITUSDT,2026-05-21 22:00:00+00:00,2026-05-22 07:00:00+09:00,1.431,5.298013245033117,6.338708478858581
w20_band_0to10,LITUSDT,2026-05-25 17:00:00+00:00,2026-05-26 02:00:00+09:00,1.345,5.988967691095357,5.324980422866098
base,LUNCUSDT,2026-05-05 14:00:00+00:00,2026-05-05 23:00:00+09:00,0.00010803,5.405405405405396,154.43968156766684
base,LUNCUSDT,2026-05-08 04:00:00+00:00,2026-05-08 13:00:00+09:00,9.689e-05,5.464242951997391,128.2019878468133
base,LUNCUSDT,2026-05-10 09:00:00+00:00,2026-05-10 18:00:00+09:00,0.00010363,7.377473836908092,144.07649912855052
above_w20,LUNCUSDT,2026-05-05 14:00:00+00:00,2026-05-05 23:00:00+09:00,0.00010803,5.405405405405396,154.43968156766684
above_w20,LUNCUSDT,2026-05-08 04:00:00+00:00,2026-05-08 13:00:00+09:00,9.689e-05,5.464242951997391,128.2019878468133
above_w20,LUNCUSDT,2026-05-10 09:00:00+00:00,2026-05-10 18:00:00+09:00,0.00010363,7.377473836908092,144.07649912855052
base,LYNUSDT,2026-05-16 20:00:00+00:00,2026-05-17 05:00:00+09:00,0.05351,8.583603896103906,-58.49685876056775
base,LYNUSDT,2026-05-28 00:00:00+00:00,2026-05-28 09:00:00+09:00,0.03775,6.970813261547171,-68.40290274790121
base,MAGMAUSDT,2026-05-07 11:00:00+00:00,2026-05-07 20:00:00+09:00,0.26773,6.242063492063501,
base,MAGMAUSDT,2026-05-17 14:00:00+00:00,2026-05-17 23:00:00+09:00,0.26938,7.092311362010027,
base,MAGMAUSDT,2026-05-30 14:00:00+00:00,2026-05-30 23:00:00+09:00,0.28665,9.141791044776133,93.02380391232616
base,MAGMAUSDT,2026-06-03 06:00:00+00:00,2026-06-03 15:00:00+09:00,0.3001,8.331528409501116,93.71413448318152
base,MAGMAUSDT,2026-06-03 07:00:00+00:00,2026-06-03 16:00:00+09:00,0.33756,12.482505831389554,117.89451261627046
base,MAGMAUSDT,2026-06-03 10:00:00+00:00,2026-06-03 19:00:00+09:00,0.36533,5.855934167825686,135.82000916608033
base,MAGMAUSDT,2026-06-03 12:00:00+00:00,2026-06-03 21:00:00+09:00,0.39169,7.915472779369622,152.83535266816853
above_w20,MAGMAUSDT,2026-05-30 14:00:00+00:00,2026-05-30 23:00:00+09:00,0.28665,9.141791044776133,93.02380391232616
above_w20,MAGMAUSDT,2026-06-03 06:00:00+00:00,2026-06-03 15:00:00+09:00,0.3001,8.331528409501116,93.71413448318152
above_w20,MAGMAUSDT,2026-06-03 07:00:00+00:00,2026-06-03 16:00:00+09:00,0.33756,12.482505831389554,117.89451261627046
above_w20,MAGMAUSDT,2026-06-03 10:00:00+00:00,2026-06-03 19:00:00+09:00,0.36533,5.855934167825686,135.82000916608033
above_w20,MAGMAUSDT,2026-06-03 12:00:00+00:00,2026-06-03 21:00:00+09:00,0.39169,7.915472779369622,152.83535266816853
base,MANTAUSDT,2026-05-17 14:00:00+00:00,2026-05-17 23:00:00+09:00,0.07778,5.079708186976492,11.6301766018672
above_w20,MANTAUSDT,2026-05-17 14:00:00+00:00,2026-05-17 23:00:00+09:00,0.07778,5.079708186976492,11.6301766018672
base,MELANIAUSDT,2026-05-12 21:00:00+00:00,2026-05-13 06:00:00+09:00,0.1134,5.097312326227994,-5.84523414148125
base,MELANIAUSDT,2026-06-02 09:00:00+00:00,2026-06-02 18:00:00+09:00,0.1047,9.748427672955978,-8.41898097528973
base,MEMEUSDT,2026-05-29 09:00:00+00:00,2026-05-29 18:00:00+09:00,0.0005129,7.2115384615384786,-22.175859191260137
base,MERLUSDT,2026-06-01 16:00:00+00:00,2026-06-02 01:00:00+09:00,0.03046,7.25352112676056,-38.45843014445903
base,MERLUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.02811,5.478424015009379,-43.206384483281134
base,MLNUSDT,2026-05-14 01:00:00+00:00,2026-05-14 10:00:00+09:00,3.107,29.189189189189207,-15.810865736350085
base,MLNUSDT,2026-05-14 11:00:00+00:00,2026-05-14 20:00:00+09:00,3.648,24.9743062692703,-1.1516054735130736
base,MLNUSDT,2026-05-15 02:00:00+00:00,2026-05-15 11:00:00+09:00,3.927,17.469338917140295,6.408345752608045
base,MLNUSDT,2026-05-15 05:00:00+00:00,2026-05-15 14:00:00+09:00,3.815,6.862745098039219,3.373526622408883
above_w20,MLNUSDT,2026-05-15 02:00:00+00:00,2026-05-15 11:00:00+09:00,3.927,17.469338917140295,6.408345752608045
above_w20,MLNUSDT,2026-05-15 05:00:00+00:00,2026-05-15 14:00:00+09:00,3.815,6.862745098039219,3.373526622408883
w20_band_0to10,MLNUSDT,2026-05-15 02:00:00+00:00,2026-05-15 11:00:00+09:00,3.927,17.469338917140295,6.408345752608045
w20_band_0to10,MLNUSDT,2026-05-15 05:00:00+00:00,2026-05-15 14:00:00+09:00,3.815,6.862745098039219,3.373526622408883
base,MORPHOUSDT,2026-05-26 10:00:00+00:00,2026-05-26 19:00:00+09:00,2.3009,7.563928755083911,40.59325477448189
above_w20,MORPHOUSDT,2026-05-26 10:00:00+00:00,2026-05-26 19:00:00+09:00,2.3009,7.563928755083911,40.59325477448189
base,MRVLUSDT,2026-06-01 14:00:00+00:00,2026-06-01 23:00:00+09:00,214.33,6.679607784580169,81.06630847082478
above_w20,MRVLUSDT,2026-06-01 14:00:00+00:00,2026-06-01 23:00:00+09:00,214.33,6.679607784580169,81.06630847082478
base,MUSDT,2026-05-05 05:00:00+00:00,2026-05-05 14:00:00+09:00,3.34245,25.13993043725687,69.07557652219616
base,MUSDT,2026-06-01 17:00:00+00:00,2026-06-02 02:00:00+09:00,3.26338,7.552872082024656,42.91998879721848
above_w20,MUSDT,2026-05-05 05:00:00+00:00,2026-05-05 14:00:00+09:00,3.34245,25.13993043725687,69.07557652219616
above_w20,MUSDT,2026-06-01 17:00:00+00:00,2026-06-02 02:00:00+09:00,3.26338,7.552872082024656,42.91998879721848
base,MYXUSDT,2026-05-23 03:00:00+00:00,2026-05-23 12:00:00+09:00,0.1905,11.468695143358692,-90.61460771030914
base,MYXUSDT,2026-05-23 08:00:00+00:00,2026-05-23 17:00:00+09:00,0.1995,5.947955390334581,-90.17120335016628
base,MYXUSDT,2026-05-30 04:00:00+00:00,2026-05-30 13:00:00+09:00,0.2181,7.174447174447176,-87.53789058370783
base,MYXUSDT,2026-06-01 11:00:00+00:00,2026-06-01 20:00:00+09:00,0.2948,6.464427591188166,-80.14554099696593
base,MYXUSDT,2026-06-01 22:00:00+00:00,2026-06-02 07:00:00+09:00,0.3468,5.667276051188302,-76.64339761786901
base,MYXUSDT,2026-06-02 11:00:00+00:00,2026-06-02 20:00:00+09:00,0.3413,6.589631480324799,-77.01381662911966
base,MYXUSDT,2026-06-03 00:00:00+00:00,2026-06-03 09:00:00+09:00,0.3775,7.519225291939612,-74.57578604597911
base,MYXUSDT,2026-06-03 02:00:00+00:00,2026-06-03 11:00:00+09:00,0.3612,6.737588652482282,-75.67357329750372
base,MYXUSDT,2026-06-03 03:00:00+00:00,2026-06-03 12:00:00+09:00,0.3799,5.177187153931338,-74.41414865925154
base,MYXUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.4006,5.4488023163990515,-73.02002619872643
base,NAORISUSDT,2026-05-05 01:00:00+00:00,2026-05-05 10:00:00+09:00,0.14935,13.31562974203339,214.50381679389312
base,NAORISUSDT,2026-05-11 19:00:00+00:00,2026-05-12 04:00:00+09:00,0.09403,5.273175100761315,87.05365135570634
base,NAORISUSDT,2026-05-12 00:00:00+00:00,2026-05-12 09:00:00+09:00,0.0988,5.005845467105969,96.54260080765484
base,NAORISUSDT,2026-05-13 08:00:00+00:00,2026-05-13 17:00:00+09:00,0.12373,12.135218415805705,146.1357894527443
base,NAORISUSDT,2026-05-16 12:00:00+00:00,2026-05-16 21:00:00+09:00,0.03913,5.216456036568963,-22.158785732757757
base,NAORISUSDT,2026-05-24 00:00:00+00:00,2026-05-24 09:00:00+09:00,0.04018,6.465288818229988,-19.91469260436702
base,NAORISUSDT,2026-05-26 12:00:00+00:00,2026-05-26 21:00:00+09:00,0.03926,6.395663956639569,-22.0420766275156
above_w20,NAORISUSDT,2026-05-05 01:00:00+00:00,2026-05-05 10:00:00+09:00,0.14935,13.31562974203339,214.50381679389312
above_w20,NAORISUSDT,2026-05-11 19:00:00+00:00,2026-05-12 04:00:00+09:00,0.09403,5.273175100761315,87.05365135570634
above_w20,NAORISUSDT,2026-05-12 00:00:00+00:00,2026-05-12 09:00:00+09:00,0.0988,5.005845467105969,96.54260080765484
above_w20,NAORISUSDT,2026-05-13 08:00:00+00:00,2026-05-13 17:00:00+09:00,0.12373,12.135218415805705,146.1357894527443
base,NEARUSDT,2026-05-06 08:00:00+00:00,2026-05-06 17:00:00+09:00,1.425,5.026533018867927,7.179523822059432
base,NEARUSDT,2026-05-23 16:00:00+00:00,2026-05-24 01:00:00+09:00,2.4004,6.254703200389525,80.67478313230339
base,NEARUSDT,2026-05-26 10:00:00+00:00,2026-05-26 19:00:00+09:00,2.8928,6.658800973379531,112.41771273529655
base,NEARUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,2.8196,5.205029663072272,102.45566166439288
above_w20,NEARUSDT,2026-05-06 08:00:00+00:00,2026-05-06 17:00:00+09:00,1.425,5.026533018867927,7.179523822059432
above_w20,NEARUSDT,2026-05-23 16:00:00+00:00,2026-05-24 01:00:00+09:00,2.4004,6.254703200389525,80.67478313230339
above_w20,NEARUSDT,2026-05-26 10:00:00+00:00,2026-05-26 19:00:00+09:00,2.8928,6.658800973379531,112.41771273529655
above_w20,NEARUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,2.8196,5.205029663072272,102.45566166439288
w20_band_0to10,NEARUSDT,2026-05-06 08:00:00+00:00,2026-05-06 17:00:00+09:00,1.425,5.026533018867927,7.179523822059432
base,NILUSDT,2026-05-07 19:00:00+00:00,2026-05-08 04:00:00+09:00,0.08095,6.991805445413678,55.15688191210011
base,NILUSDT,2026-05-20 17:00:00+00:00,2026-05-21 02:00:00+09:00,0.06148,5.599450360700788,21.660664107333673
base,NILUSDT,2026-05-21 00:00:00+00:00,2026-05-21 09:00:00+09:00,0.07211,7.1789536266349385,42.696006648988785
base,NILUSDT,2026-05-24 15:00:00+00:00,2026-05-25 00:00:00+09:00,0.07385,13.076098606645218,46.13923299164917
base,NILUSDT,2026-05-25 17:00:00+00:00,2026-05-26 02:00:00+09:00,0.09201,8.861807856128722,82.2990965287684
base,NILUSDT,2026-05-29 09:00:00+00:00,2026-05-29 18:00:00+09:00,0.07084,5.448050014885377,40.35504834363607
base,NILUSDT,2026-05-30 10:00:00+00:00,2026-05-30 19:00:00+09:00,0.06975,6.083650190114073,38.195435092724686
base,NILUSDT,2026-06-01 22:00:00+00:00,2026-06-02 07:00:00+09:00,0.06711,5.155123785647135,33.956106470253594
above_w20,NILUSDT,2026-05-07 19:00:00+00:00,2026-05-08 04:00:00+09:00,0.08095,6.991805445413678,55.15688191210011
above_w20,NILUSDT,2026-05-20 17:00:00+00:00,2026-05-21 02:00:00+09:00,0.06148,5.599450360700788,21.660664107333673
above_w20,NILUSDT,2026-05-21 00:00:00+00:00,2026-05-21 09:00:00+09:00,0.07211,7.1789536266349385,42.696006648988785
above_w20,NILUSDT,2026-05-24 15:00:00+00:00,2026-05-25 00:00:00+09:00,0.07385,13.076098606645218,46.13923299164917
above_w20,NILUSDT,2026-05-25 17:00:00+00:00,2026-05-26 02:00:00+09:00,0.09201,8.861807856128722,82.2990965287684
above_w20,NILUSDT,2026-05-29 09:00:00+00:00,2026-05-29 18:00:00+09:00,0.07084,5.448050014885377,40.35504834363607
above_w20,NILUSDT,2026-05-30 10:00:00+00:00,2026-05-30 19:00:00+09:00,0.06975,6.083650190114073,38.195435092724686
above_w20,NILUSDT,2026-06-01 22:00:00+00:00,2026-06-02 07:00:00+09:00,0.06711,5.155123785647135,33.956106470253594
base,NOTUSDT,2026-05-05 01:00:00+00:00,2026-05-05 10:00:00+09:00,0.0005093,6.259127894846646,17.040101114558208
base,NOTUSDT,2026-05-06 01:00:00+00:00,2026-05-06 10:00:00+09:00,0.0005899,11.956728031884612,35.562449729978184
base,NOTUSDT,2026-05-06 02:00:00+00:00,2026-05-06 11:00:00+09:00,0.0006396,8.425156806238359,46.983798690106894
base,NOTUSDT,2026-05-07 04:00:00+00:00,2026-05-07 13:00:00+09:00,0.0006984,16.789297658862868,60.49638055842814
base,NOTUSDT,2026-05-07 17:00:00+00:00,2026-05-08 02:00:00+09:00,0.0006516,5.012087026591467,49.741468459152046
above_w20,NOTUSDT,2026-05-05 01:00:00+00:00,2026-05-05 10:00:00+09:00,0.0005093,6.259127894846646,17.040101114558208
above_w20,NOTUSDT,2026-05-06 01:00:00+00:00,2026-05-06 10:00:00+09:00,0.0005899,11.956728031884612,35.562449729978184
above_w20,NOTUSDT,2026-05-06 02:00:00+00:00,2026-05-06 11:00:00+09:00,0.0006396,8.425156806238359,46.983798690106894
above_w20,NOTUSDT,2026-05-07 04:00:00+00:00,2026-05-07 13:00:00+09:00,0.0006984,16.789297658862868,60.49638055842814
above_w20,NOTUSDT,2026-05-07 17:00:00+00:00,2026-05-08 02:00:00+09:00,0.0006516,5.012087026591467,49.741468459152046
base,ONDOUSDT,2026-05-07 12:00:00+00:00,2026-05-07 21:00:00+09:00,0.3711,6.3019192208536134,25.052652861788342
base,ONDOUSDT,2026-05-08 16:00:00+00:00,2026-05-09 01:00:00+09:00,0.4519,6.454652532391057,52.280500749776756
base,ONDOUSDT,2026-05-18 21:00:00+00:00,2026-05-19 06:00:00+09:00,0.3822,8.826879271070606,28.964772573896603
base,ONDOUSDT,2026-05-22 12:00:00+00:00,2026-05-22 21:00:00+09:00,0.4527,5.820476858345016,52.75340801727627
above_w20,ONDOUSDT,2026-05-07 12:00:00+00:00,2026-05-07 21:00:00+09:00,0.3711,6.3019192208536134,25.052652861788342
above_w20,ONDOUSDT,2026-05-08 16:00:00+00:00,2026-05-09 01:00:00+09:00,0.4519,6.454652532391057,52.280500749776756
above_w20,ONDOUSDT,2026-05-18 21:00:00+00:00,2026-05-19 06:00:00+09:00,0.3822,8.826879271070606,28.964772573896603
above_w20,ONDOUSDT,2026-05-22 12:00:00+00:00,2026-05-22 21:00:00+09:00,0.4527,5.820476858345016,52.75340801727627
base,ONGUSDT,2026-05-27 09:00:00+00:00,2026-05-27 18:00:00+09:00,0.06935,7.005091806819917,-2.9010668981546366
base,ORCLUSDT,2026-05-14 14:00:00+00:00,2026-05-14 23:00:00+09:00,196.88,5.075519026525052,18.841883192336358
above_w20,ORCLUSDT,2026-05-14 14:00:00+00:00,2026-05-14 23:00:00+09:00,196.88,5.075519026525052,18.841883192336358
base,PARTIUSDT,2026-05-11 09:00:00+00:00,2026-05-11 18:00:00+09:00,0.05923,5.598145837047596,-26.834540816641656
base,PARTIUSDT,2026-05-11 10:00:00+00:00,2026-05-11 19:00:00+09:00,0.06255,5.605267600877928,-22.733421038003303
base,PARTIUSDT,2026-06-03 16:00:00+00:00,2026-06-04 01:00:00+09:00,0.05,6.609808102345428,-31.8685062169988
base,PARTIUSDT,2026-06-03 19:00:00+00:00,2026-06-04 04:00:00+09:00,0.05649,6.625141562853906,-23.025038323965248
base,PENDLEUSDT,2026-05-11 19:00:00+00:00,2026-05-12 04:00:00+09:00,2.1429,6.247211066488169,45.51566080977845
above_w20,PENDLEUSDT,2026-05-11 19:00:00+00:00,2026-05-12 04:00:00+09:00,2.1429,6.247211066488169,45.51566080977845
base,PENGUUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.007239,5.647985989492122,-6.848962522116764
base,PHAUSDT,2026-05-25 07:00:00+00:00,2026-05-25 16:00:00+09:00,0.03978,8.186021212945352,19.693094629156015
above_w20,PHAUSDT,2026-05-25 07:00:00+00:00,2026-05-25 16:00:00+09:00,0.03978,8.186021212945352,19.693094629156015
base,PIEVERSEUSDT,2026-05-14 07:00:00+00:00,2026-05-14 16:00:00+09:00,1.02531,5.190208470124745,79.03028101874969
base,PIEVERSEUSDT,2026-06-01 15:00:00+00:00,2026-06-02 00:00:00+09:00,0.85355,5.429908966266876,41.436469581341086
base,PIEVERSEUSDT,2026-06-01 16:00:00+00:00,2026-06-02 01:00:00+09:00,0.90748,6.318317614668141,50.37287495246371
base,PIEVERSEUSDT,2026-06-02 02:00:00+00:00,2026-06-02 11:00:00+09:00,0.9882,7.93512096553984,63.748484845974176
above_w20,PIEVERSEUSDT,2026-05-14 07:00:00+00:00,2026-05-14 16:00:00+09:00,1.02531,5.190208470124745,79.03028101874969
above_w20,PIEVERSEUSDT,2026-06-01 15:00:00+00:00,2026-06-02 00:00:00+09:00,0.85355,5.429908966266876,41.436469581341086
above_w20,PIEVERSEUSDT,2026-06-01 16:00:00+00:00,2026-06-02 01:00:00+09:00,0.90748,6.318317614668141,50.37287495246371
above_w20,PIEVERSEUSDT,2026-06-02 02:00:00+00:00,2026-06-02 11:00:00+09:00,0.9882,7.93512096553984,63.748484845974176
base,PIXELUSDT,2026-05-31 22:00:00+00:00,2026-06-01 07:00:00+09:00,0.00744,6.437768240343359,2.695055039856437
above_w20,PIXELUSDT,2026-05-31 22:00:00+00:00,2026-06-01 07:00:00+09:00,0.00744,6.437768240343359,2.695055039856437
w20_band_0to10,PIXELUSDT,2026-05-31 22:00:00+00:00,2026-06-01 07:00:00+09:00,0.00744,6.437768240343359,2.695055039856437
base,PLUMEUSDT,2026-05-10 19:00:00+00:00,2026-05-11 04:00:00+09:00,0.01627,7.109940750493742,27.303313641876294
base,PLUMEUSDT,2026-05-23 20:00:00+00:00,2026-05-24 05:00:00+09:00,0.0146,7.988165680473368,17.8084402485274
base,PLUMEUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.01345,5.490196078431381,11.878223257361492
above_w20,PLUMEUSDT,2026-05-10 19:00:00+00:00,2026-05-11 04:00:00+09:00,0.01627,7.109940750493742,27.303313641876294
above_w20,PLUMEUSDT,2026-05-23 20:00:00+00:00,2026-05-24 05:00:00+09:00,0.0146,7.988165680473368,17.8084402485274
above_w20,PLUMEUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.01345,5.490196078431381,11.878223257361492
base,POWERUSDT,2026-05-14 21:00:00+00:00,2026-05-15 06:00:00+09:00,0.08662,5.724398877090199,-64.62634483800687
base,PROMUSDT,2026-05-13 15:00:00+00:00,2026-05-14 00:00:00+09:00,1.7313,5.57994877424077,-32.37333916647299
base,PROMUSDT,2026-05-14 00:00:00+00:00,2026-05-14 09:00:00+09:00,1.8208,5.559742593773544,-28.87736149385665
base,PROVEUSDT,2026-05-21 06:00:00+00:00,2026-05-21 15:00:00+09:00,0.2974,19.00760304121648,1.5242289245054352
above_w20,PROVEUSDT,2026-05-21 06:00:00+00:00,2026-05-21 15:00:00+09:00,0.2974,19.00760304121648,1.5242289245054352
w20_band_0to10,PROVEUSDT,2026-05-21 06:00:00+00:00,2026-05-21 15:00:00+09:00,0.2974,19.00760304121648,1.5242289245054352
base,QTUMUSDT,2026-05-10 12:00:00+00:00,2026-05-10 21:00:00+09:00,1.162,15.277777777777768,12.42260061919503
above_w20,QTUMUSDT,2026-05-10 12:00:00+00:00,2026-05-10 21:00:00+09:00,1.162,15.277777777777768,12.42260061919503
base,QUSDT,2026-05-08 22:00:00+00:00,2026-05-09 07:00:00+09:00,0.012705,7.169970476592156,-14.482740052434432
